1089747442	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	084	084	08	2	7.0	1	1	1	-10.2620087336244	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20230317141500	https://www.mynbc5.com/article/suspect-in-2020-cambridge-homicide-sentenced-to-12-plus-years-prison/43347303
1089747443	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	084	084	08	2	7.0	1	1	1	-10.2620087336244	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20230317141500	https://www.mynbc5.com/article/suspect-in-2020-cambridge-homicide-sentenced-to-12-plus-years-prison/43347303
1089747444	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	084	084	08	2	7.0	3	1	3	-10.2620087336244	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20230317141500	https://www.mynbc5.com/article/suspect-in-2020-cambridge-homicide-sentenced-to-12-plus-years-prison/43347303
1089747445	20230317	202303	2023	2023.2110	USA	MISSOURI	USA								COP	PRISON						COP			1	162	162	16	4	-5.6	10	1	10	-5.25657071339174	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20230317141500	https://www.stltoday.com/opinion/columnists/johnson-missouri-can-stop-jailhouse-informants-from-sending-innocent-people-to-prison/article_ba3aa1e6-8631-5696-b673-8e194cdf3f97.html
1089747446	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	6	1	6	-8.45070422535211	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
1089747447	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-8.45070422535211	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
1089747448	20230317	202303	2023	2023.2110	USA	SOUTH CAROLINA	USA								COP	TROOPER						COP			1	173	173	17	4	-5.0	5	1	5	-6.9620253164557	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20230317141500	https://www.azcentral.com/story/news/paterson-press/2023/03/03/paterson-nj-state-trooper-shot-man-arrested-south-carolina-charged/69967191007/
1089747449	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	190	190	19	4	-10.0	6	1	6	-8.45070422535211	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
1089747450	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	PRISON						COP			0	190	190	19	4	-10.0	2	1	2	-8.45070422535211	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
1089747451	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	8	1	8	-11.7647058823529	3	Shawnee County, Kansas, United States	US	USKS	KS177	39.05	-95.7669	485051	3	Topeka Police Department, Kansas, United States	US	USKS		39.0549	-95.6703	2504074	3	Topeka Police Department, Kansas, United States	US	USKS		39.0549	-95.6703	2504074	20230317141500	https://www.yahoo.com/news/youth-arrested-fatal-shooting-1300-133939871.html
1089747452	20230317	202303	2023	2023.2110	USA	SAN FRANCISCO	USA								CVL	IMMIGRANT						CVL			0	043	043	04	1	2.8	10	1	10	-3.07210031347962	3	San Francisco Bay, California, United States	US	USCA	CA081	37.7083	-122.28	1654951	3	San Francisco Bay, California, United States	US	USCA		37.7083	-122.28	1654951	3	San Francisco Bay, California, United States	US	USCA		37.7083	-122.28	1654951	20230317141500	https://nacla.org/carne-y-arena-virtually-present-physically-invisible-review
1089747453	20230317	202303	2023	2023.2110	USA	OHIO	USA								CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	5	1	5	2.60115606936416	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20230317141500	https://www.wcsmradio.com/index.php/news/70571/15/Fort-Recovery-JR-Manufacturing-March-28-Blood-Drive
1089747454	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								CVL	HUNTER						CVL			1	173	173	17	4	-5.0	1	1	1	-2.68817204301076	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20230317141500	https://www.dailymail.co.uk/news/article-11872537/Hunter-Biden-sues-laptop-repairman-invasion.html
1089747455	20230317	202303	2023	2023.2110	USA	AUSTIN	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	5	1	5	-0.69124423963134	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230317141500	https://www.kut.org/health/2023-03-17/the-pandemic-drove-experienced-nurses-from-the-field-austin-experts-are-looking-for-solutions
1089747456	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	020	020	02	1	3.0	2	1	2	-1.39906728847435	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230317141500	https://www.fauquier.com/news/in-virginia-school-boards-will-be-the-primary-deciders-on-ap-african-american-studies/article_5790b64e-c400-11ed-bd62-373010d0c4ff.html
1089747457	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	020	020	02	1	3.0	2	1	2	-1.39906728847435	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230317141500	https://www.fauquier.com/news/in-virginia-school-boards-will-be-the-primary-deciders-on-ap-african-american-studies/article_5790b64e-c400-11ed-bd62-373010d0c4ff.html
1089747458	20230317	202303	2023	2023.2110	USA	VIRGINIA	USA								EDU	SCHOOL						EDU			1	036	036	03	1	4.0	4	1	4	-1.39906728847435	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230317141500	https://www.fauquier.com/news/in-virginia-school-boards-will-be-the-primary-deciders-on-ap-african-american-studies/article_5790b64e-c400-11ed-bd62-373010d0c4ff.html
1089747459	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-12.8649635036496	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230317141500	https://pennrecord.com/stories/640224704-delco-judge-overrules-objections-of-pa-institute-of-technology-in-woman-s-injury-suit
1089747460	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-12.8649635036496	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA	PA045	39.9084	-75.3888	1210706	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA		39.9084	-75.3888	1210706	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA		39.9084	-75.3888	1210706	20230317141500	https://pennrecord.com/stories/640224704-delco-judge-overrules-objections-of-pa-institute-of-technology-in-woman-s-injury-suit
1089747461	20230317	202303	2023	2023.2110	USA	ARIZONA	USA								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	1	1	1	-1.42348754448399	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/local/2023/03/17/offbeat-career-paths-bring-veteran-educators-to-children-at-south-view/70013073007/
1089747462	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-1.42348754448399	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/local/2023/03/17/offbeat-career-paths-bring-veteran-educators-to-children-at-south-view/70013073007/
1089747463	20230317	202303	2023	2023.2110	USA	ARIZONA	USA								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	5	1	5	-1.42348754448399	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/local/2023/03/17/offbeat-career-paths-bring-veteran-educators-to-children-at-south-view/70013073007/
1089747464	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	141	141	14	3	-6.5	2	1	2	-1.05740181268882	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Perry High School, Iowa, United States	US	USIA		41.8403	-94.0808	1996336	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230317141500	https://www.desmoinesregister.com/story/news/local/perry/2023/03/17/hotel-pattee-raises-more-than-10000-for-perry-crash-victims-water-daisy-gavidia-family/70016133007/
1089747465	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	141	141	14	3	-6.5	2	1	2	-1.05740181268882	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230317141500	https://www.desmoinesregister.com/story/news/local/perry/2023/03/17/hotel-pattee-raises-more-than-10000-for-perry-crash-victims-water-daisy-gavidia-family/70016133007/
1089747466	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	2	1	2	0.75	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pinellas County, Florida, United States	US	USFL		27.8961	-82.7082	295745	3	Pinellas County, Florida, United States	US	USFL		27.8961	-82.7082	295745	20230317141500	https://news.wjct.org/state-news/2023-03-17/a-bill-to-lower-the-age-to-buy-a-rifle-in-florida-is-unlikely-to-pass
1089747467	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	2	1	2	0.75	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pinellas County, Florida, United States	US	USFL		27.8961	-82.7082	295745	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230317141500	https://news.wjct.org/state-news/2023-03-17/a-bill-to-lower-the-age-to-buy-a-rifle-in-florida-is-unlikely-to-pass
1089747468	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								EDUEDU	SCHOOL						EDU	EDU		1	042	042	04	1	1.9	8	1	8	-1.42348754448399	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/local/2023/03/17/offbeat-career-paths-bring-veteran-educators-to-children-at-south-view/70013073007/
1089747469	20230317	202303	2023	2023.2110	USA	CHICAGO	USA								GOV	MAYOR						GOV			1	036	036	03	1	4.0	8	1	8	-4.29447852760736	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230317141500	https://www.bizpacreview.com/2023/03/17/chicago-reporter-gives-mayor-lori-lightfoot-a-smoking-sendoff-get-the-hell-out-of-my-city-1341668/
1089747470	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	2	1	2	1.03321033210332	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20230317141500	https://www.klcc.org/economy-business/2023-03-17/semiconductor-bill-that-would-give-gov-tina-kotek-land-use-power-moves-ahead
1089747471	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		1	040	040	04	1	1.0	2	1	2	-4.15754923413567	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20230317141500	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/worth-noting-march-17-2023/article_2b58f460-c428-11ed-8828-131209b3402a.html
1089747472	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								HLH	HEALTH PROFESSIONAL						HLH			0	051	051	05	1	3.4	4	1	4	-0.558213716108449	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20230317141500	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/wyoming-suicide-rate-falls-for-first-time-in-four-years/article_3ae5c542-c43d-11ed-8b3f-f3a68cb06554.html
1089747473	20230317	202303	2023	2023.2110	USA	TEXAS	USA								HLH	REGISTERED NURSE						HLH			0	120	120	12	3	-4.0	2	1	2	-0.69124423963134	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230317141500	https://www.kut.org/health/2023-03-17/the-pandemic-drove-experienced-nurses-from-the-field-austin-experts-are-looking-for-solutions
1089747474	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								IRLGOV	IRELAND	IRL					GOV			1	036	036	03	1	4.0	18	9	18	0.790647300697114	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230317141500	https://www.goskagit.com/news/nation/st-patricks-day-rites-parades-bagpipes-clinking-pints/article_e59641e5-5206-58ae-9f19-5f102b335ccb.html
1089747475	20230317	202303	2023	2023.2110	USA	DELAWARE	USA								JUD	JUDGE						JUD			0	120	120	12	3	-4.0	4	1	4	-12.8649635036496	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20230317141500	https://pennrecord.com/stories/640224704-delco-judge-overrules-objections-of-pa-institute-of-technology-in-woman-s-injury-suit
1089747476	20230317	202303	2023	2023.2110	USA	DELAWARE	USA								JUD	JUDGE						JUD			0	120	120	12	3	-4.0	4	1	4	-12.8649635036496	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA	PA045	39.9084	-75.3888	1210706	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230317141500	https://pennrecord.com/stories/640224704-delco-judge-overrules-objections-of-pa-institute-of-technology-in-woman-s-injury-suit
1089747477	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	120	120	12	3	-4.0	2	1	2	-12.8649635036496	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA	PA045	39.9084	-75.3888	1210706	3	Pennsylvania Institute Of Technology, Pennsylvania, United States	US	USPA		39.9084	-75.3888	1210706	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230317141500	https://pennrecord.com/stories/640224704-delco-judge-overrules-objections-of-pa-institute-of-technology-in-woman-s-injury-suit
1089747478	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	120	120	12	3	-4.0	8	1	8	-8.45070422535211	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
1089747479	20230317	202303	2023	2023.2110	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	190	190	19	4	-10.0	2	1	2	-8.45070422535211	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20230317141500	https://www.thestarpress.com/story/news/crime/2023/03/17/muncie-man-serving-60-year-term-for-murder-wants-new-judge/70010501007/
